LHS	RHS	supp	conf
01-H. owned, 10-Husb.work.class=PrivateWorker, 03-Vechicl.=2, 07-Wife:associate	02-Det. house	13,17342	85,67775
01-H. owned, 10-Husb.work.class=PrivateWorker, 03-Vechicl.=2, 07-Wife:associate	11-Wife.work.class=PrivateWorker	11,60047	75,44757
01-H. owned, 10-Husb.work.class=PrivateWorker, 03-Vechicl.=2, NO	02-Det. house	15,10028	82,05128
01-H. owned, 10-Husb.work.class=PrivateWorker, 03-Vechicl.=2, NO	11-Wife.work.class=PrivateWorker	14,27448	77,56410
01-H. owned, 10-Husb.work.class=PrivateWorker, 06-Husb.:associate, 07-Wife:associate	02-Det. house	9,39835	88,51852
01-H. owned, 10-Husb.work.class=PrivateWorker, 06-Husb.:associate, 07-Wife:associate	11-Wife.work.class=PrivateWorker	8,21864	77,40741
01-H. owned, 10-Husb.work.class=PrivateWorker, 06-Husb.:associate, 07-Wife:associate	03-Vechicl.=2	8,02202	75,55556
01-H. owned, 10-Husb.work.class=PrivateWorker, 07-Wife:associate, NO	02-Det. house	8,33661	81,53846
01-H. owned, 10-Husb.work.class=PrivateWorker, 07-Wife:associate, NO	11-Wife.work.class=PrivateWorker	7,86473	76,92308
01-H. owned, 11-Wife.work.class=PrivateWorker, YES, 09-Wife:West Europe	02-Det. house	9,79158	90,21739
01-H. owned, 11-Wife.work.class=PrivateWorker, YES, 09-Wife:West Europe	08-Husb.:West Europe	8,06134	74,27536
01-H. owned, 11-Wife.work.class=PrivateWorker, YES, 09-Wife:West Europe	10-Husb.work.class=PrivateWorker	8,69052	80,07246
01-H. owned, 11-Wife.work.class=PrivateWorker, YES, 09-Wife:West Europe	03-Vechicl.=2	8,13999	75,00000
01-H. owned, 11-Wife.work.class=PrivateWorker, YES, 03-Vechicl.=2	02-Det. house	14,19583	88,26406
01-H. owned, 11-Wife.work.class=PrivateWorker, YES, 03-Vechicl.=2	10-Husb.work.class=PrivateWorker	12,74086	79,21760
01-H. owned, 11-Wife.work.class=PrivateWorker, YES, 06-Husb.:associate	02-Det. house	7,86473	91,74312
01-H. owned, 11-Wife.work.class=PrivateWorker, YES, 07-Wife:associate	02-Det. house	8,41526	89,91597
01-H. owned, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2	02-Det. house	14,74636	86,40553
01-H. owned, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2	08-Husb.:West Europe	12,03303	70,50691
01-H. owned, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2	10-Husb.work.class=PrivateWorker	13,95989	81,79724
01-H. owned, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, 06-Husb.:associate	02-Det. house	8,41526	90,67797
01-H. owned, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, 07-Wife:associate	02-Det. house	9,04444	87,45247
01-H. owned, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, 07-Wife:associate	10-Husb.work.class=PrivateWorker	8,57255	82,88973
01-H. owned, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, NO	02-Det. house	11,36453	83,76812
01-H. owned, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, NO	10-Husb.work.class=PrivateWorker	10,61738	78,26087
01-H. owned, 11-Wife.work.class=PrivateWorker, 03-Vechicl.=2, 06-Husb.:associate	02-Det. house	11,01062	88,88889
01-H. owned, 11-Wife.work.class=PrivateWorker, 03-Vechicl.=2, 06-Husb.:associate	10-Husb.work.class=PrivateWorker	9,94888	80,31746
01-H. owned, 11-Wife.work.class=PrivateWorker, 03-Vechicl.=2, 07-Wife:associate	02-Det. house	11,91506	84,63687
01-H. owned, 11-Wife.work.class=PrivateWorker, 03-Vechicl.=2, 07-Wife:associate	10-Husb.work.class=PrivateWorker	11,60047	82,40223
01-H. owned, 11-Wife.work.class=PrivateWorker, 03-Vechicl.=2, NO	02-Det. house	14,54974	81,67770
01-H. owned, 11-Wife.work.class=PrivateWorker, 03-Vechicl.=2, NO	10-Husb.work.class=PrivateWorker	14,27448	80,13245
01-H. owned, 11-Wife.work.class=PrivateWorker, 06-Husb.:associate, 07-Wife:associate	02-Det. house	9,08376	88,16794
01-H. owned, 11-Wife.work.class=PrivateWorker, 06-Husb.:associate, 07-Wife:associate	10-Husb.work.class=PrivateWorker	8,21864	79,77099
01-H. owned, 11-Wife.work.class=PrivateWorker, 07-Wife:associate, NO	02-Det. house	8,13999	80,85938
01-H. owned, 11-Wife.work.class=PrivateWorker, 07-Wife:associate, NO	10-Husb.work.class=PrivateWorker	7,86473	78,12500
01-H. owned, YES, 09-Wife:West Europe, 03-Vechicl.=2	02-Det. house	10,06685	89,82456
01-H. owned, YES, 09-Wife:West Europe, 03-Vechicl.=2	08-Husb.:West Europe	8,37593	74,73684
01-H. owned, YES, 09-Wife:West Europe, 03-Vechicl.=2	10-Husb.work.class=PrivateWorker	8,96579	80,00000
01-H. owned, YES, 09-Wife:West Europe, 03-Vechicl.=2	11-Wife.work.class=PrivateWorker	8,13999	72,63158
01-H. owned, YES, 03-Vechicl.=2, 07-Wife:associate	02-Det. house	8,25796	88,98305
01-H. owned, 09-Wife:West Europe, 03-Vechicl.=2, 06-Husb.:associate	02-Det. house	8,72985	89,87854
01-H. owned, 09-Wife:West Europe, 03-Vechicl.=2, 07-Wife:associate	02-Det. house	9,20173	87,64045
01-H. owned, 09-Wife:West Europe, 03-Vechicl.=2, 07-Wife:associate	08-Husb.:West Europe	8,02202	76,40449
01-H. owned, 09-Wife:West Europe, 03-Vechicl.=2, 07-Wife:associate	10-Husb.work.class=PrivateWorker	8,45458	80,52434
01-H. owned, 09-Wife:West Europe, 03-Vechicl.=2, NO	02-Det. house	10,69603	84,21053
01-H. owned, 09-Wife:West Europe, 03-Vechicl.=2, NO	10-Husb.work.class=PrivateWorker	9,24105	72,75542
01-H. owned, 09-Wife:West Europe, 03-Vechicl.=2, NO	11-Wife.work.class=PrivateWorker	8,92646	70,27864
01-H. owned, 03-Vechicl.=2, 06-Husb.:associate, 07-Wife:associate	02-Det. house	9,16241	87,92453
01-H. owned, 03-Vechicl.=2, 06-Husb.:associate, 07-Wife:associate	10-Husb.work.class=PrivateWorker	8,02202	76,98113
01-H. owned, 03-Vechicl.=2, 06-Husb.:associate, NO	02-Det. house	8,21864	87,08333
01-H. owned, 03-Vechicl.=2, 07-Wife:associate, NO	02-Det. house	8,88714	82,78388
02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker	01-H. owned	17,10578	85,29412
02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker	09-Wife:West Europe	14,27448	71,17647
02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker	03-Vechicl.=2	14,35313	71,56863
02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, YES	01-H. owned	11,04994	90,35370
02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, YES	11-Wife.work.class=PrivateWorker	9,24105	75,56270
02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, YES	09-Wife:West Europe	8,96579	73,31190
02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, YES	03-Vechicl.=2	9,35902	76,52733
02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe	01-H. owned	16,24066	85,15464
02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe	11-Wife.work.class=PrivateWorker	14,27448	74,84536
02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe	03-Vechicl.=2	13,40936	70,30928
02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 03-Vechicl.=2	01-H. owned	16,35863	85,95041
02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 03-Vechicl.=2	11-Wife.work.class=PrivateWorker	14,35313	75,41322
02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 03-Vechicl.=2	09-Wife:West Europe	13,40936	70,45455
02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 06-Husb.:associate	01-H. owned	9,71294	92,50936
02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 06-Husb.:associate	03-Vechicl.=2	7,90405	75,28090
02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 07-Wife:associate	01-H. owned	10,06685	90,45936
02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 07-Wife:associate	11-Wife.work.class=PrivateWorker	8,33661	74,91166
02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 07-Wife:associate	09-Wife:West Europe	8,37593	75,26502
02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 07-Wife:associate	03-Vechicl.=2	8,17932	73,49823
02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, NO	01-H. owned	11,95438	82,60870
02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, NO	11-Wife.work.class=PrivateWorker	10,81400	74,72826
02-Det. house, 08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, YES	01-H. owned	10,42076	89,22559
02-Det. house, 08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, YES	10-Husb.work.class=PrivateWorker	9,24105	79,12458
02-Det. house, 08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, YES	03-Vechicl.=2	8,80849	75,42088
02-Det. house, 08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe	01-H. owned	15,10028	85,14412
02-Det. house, 08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe	10-Husb.work.class=PrivateWorker	14,27448	80,48780
02-Det. house, 08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, 03-Vechicl.=2	01-H. owned	15,17892	84,83516
02-Det. house, 08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, 03-Vechicl.=2	10-Husb.work.class=PrivateWorker	14,35313	80,21978
02-Det. house, 08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, 06-Husb.:associate	01-H. owned	9,00511	93,08943
02-Det. house, 08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, 07-Wife:associate	01-H. owned	9,39835	89,84962
02-Det. house, 08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, 07-Wife:associate	10-Husb.work.class=PrivateWorker	8,33661	79,69925
02-Det. house, 08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, NO	01-H. owned	11,36453	81,40845
02-Det. house, 08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, NO	10-Husb.work.class=PrivateWorker	10,81400	77,46479
02-Det. house, 08-Husb.:West Europe, YES, 09-Wife:West Europe	01-H. owned	10,22414	89,34708
02-Det. house, 08-Husb.:West Europe, YES, 09-Wife:West Europe	10-Husb.work.class=PrivateWorker	8,96579	78,35052
02-Det. house, 08-Husb.:West Europe, YES, 09-Wife:West Europe	11-Wife.work.class=PrivateWorker	8,06134	70,44674
02-Det. house, 08-Husb.:West Europe, YES, 09-Wife:West Europe	03-Vechicl.=2	8,49390	74,22680
02-Det. house, 08-Husb.:West Europe, YES, 03-Vechicl.=2	01-H. owned	11,01062	89,17197
02-Det. house, 08-Husb.:West Europe, YES, 03-Vechicl.=2	10-Husb.work.class=PrivateWorker	9,35902	75,79618
02-Det. house, 08-Husb.:West Europe, YES, 03-Vechicl.=2	11-Wife.work.class=PrivateWorker	8,80849	71,33758
02-Det. house, 08-Husb.:West Europe, 09-Wife:West Europe, 03-Vechicl.=2	01-H. owned	15,13960	85,17699
02-Det. house, 08-Husb.:West Europe, 09-Wife:West Europe, 03-Vechicl.=2	10-Husb.work.class=PrivateWorker	13,40936	75,44248
02-Det. house, 08-Husb.:West Europe, 09-Wife:West Europe, 06-Husb.:associate	01-H. owned	9,24105	92,88538
02-Det. house, 08-Husb.:West Europe, 09-Wife:West Europe, 07-Wife:associate	01-H. owned	9,67361	87,54448
02-Det. house, 08-Husb.:West Europe, 09-Wife:West Europe, 07-Wife:associate	10-Husb.work.class=PrivateWorker	8,37593	75,80071
02-Det. house, 08-Husb.:West Europe, 09-Wife:West Europe, NO	01-H. owned	11,79709	81,52174
02-Det. house, 08-Husb.:West Europe, 03-Vechicl.=2, 06-Husb.:associate	01-H. owned	9,83091	91,91176
02-Det. house, 08-Husb.:West Europe, 03-Vechicl.=2, 06-Husb.:associate	10-Husb.work.class=PrivateWorker	7,90405	73,89706
02-Det. house, 08-Husb.:West Europe, 03-Vechicl.=2, 07-Wife:associate	01-H. owned	9,90956	90,00000
02-Det. house, 08-Husb.:West Europe, 03-Vechicl.=2, 07-Wife:associate	10-Husb.work.class=PrivateWorker	8,17932	74,28571
02-Det. house, 08-Husb.:West Europe, 03-Vechicl.=2, NO	01-H. owned	11,20724	82,13256
02-Det. house, 08-Husb.:West Europe, 03-Vechicl.=2, NO	10-Husb.work.class=PrivateWorker	9,67361	70,89337
02-Det. house, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, YES	01-H. owned	15,45419	89,31818
02-Det. house, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, YES	03-Vechicl.=2	12,54424	72,50000
02-Det. house, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe	01-H. owned	16,75187	85,37074
02-Det. house, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe	08-Husb.:West Europe	14,27448	72,74549
02-Det. house, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe	03-Vechicl.=2	14,15651	72,14429
02-Det. house, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 03-Vechicl.=2	01-H. owned	23,00433	85,65154
02-Det. house, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 06-Husb.:associate	01-H. owned	12,03303	92,16867
02-Det. house, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 06-Husb.:associate	03-Vechicl.=2	9,79158	75,00000
02-Det. house, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 07-Wife:associate	01-H. owned	13,29139	92,34973
02-Det. house, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 07-Wife:associate	03-Vechicl.=2	10,61738	73,77049
02-Det. house, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, NO	01-H. owned	16,67322	80,45541
02-Det. house, 10-Husb.work.class=PrivateWorker, YES, 09-Wife:West Europe	01-H. owned	10,77468	88,96104
02-Det. house, 10-Husb.work.class=PrivateWorker, YES, 09-Wife:West Europe	08-Husb.:West Europe	8,96579	74,02597
02-Det. house, 10-Husb.work.class=PrivateWorker, YES, 09-Wife:West Europe	11-Wife.work.class=PrivateWorker	8,88714	73,37662
02-Det. house, 10-Husb.work.class=PrivateWorker, YES, 09-Wife:West Europe	03-Vechicl.=2	9,16241	75,64935
02-Det. house, 10-Husb.work.class=PrivateWorker, YES, 03-Vechicl.=2	01-H. owned	15,41486	90,11494
02-Det. house, 10-Husb.work.class=PrivateWorker, YES, 03-Vechicl.=2	11-Wife.work.class=PrivateWorker	12,54424	73,33333
02-Det. house, 10-Husb.work.class=PrivateWorker, YES, 06-Husb.:associate	01-H. owned	8,41526	94,27313
02-Det. house, 10-Husb.work.class=PrivateWorker, YES, 07-Wife:associate	01-H. owned	9,28038	94,77912
02-Det. house, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2	01-H. owned	15,80810	85,16949
02-Det. house, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2	08-Husb.:West Europe	13,40936	72,24576
02-Det. house, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2	11-Wife.work.class=PrivateWorker	14,15651	76,27119
02-Det. house, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe, 06-Husb.:associate	01-H. owned	9,04444	91,63347
02-Det. house, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe, 07-Wife:associate	01-H. owned	9,90956	90,00000
02-Det. house, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe, 07-Wife:associate	08-Husb.:West Europe	8,37593	76,07143
02-Det. house, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe, 07-Wife:associate	11-Wife.work.class=PrivateWorker	8,25796	75,00000
02-Det. house, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe, 07-Wife:associate	03-Vechicl.=2	8,13999	73,92857
02-Det. house, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe, NO	01-H. owned	11,28588	81,53409
02-Det. house, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe, NO	08-Husb.:West Europe	10,10617	73,01136
02-Det. house, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe, NO	11-Wife.work.class=PrivateWorker	10,73535	77,55682
02-Det. house, 10-Husb.work.class=PrivateWorker, 03-Vechicl.=2, 06-Husb.:associate	01-H. owned	11,87574	91,23867
02-Det. house, 10-Husb.work.class=PrivateWorker, 03-Vechicl.=2, 06-Husb.:associate	11-Wife.work.class=PrivateWorker	9,79158	75,22659
02-Det. house, 10-Husb.work.class=PrivateWorker, 03-Vechicl.=2, 07-Wife:associate	01-H. owned	13,17342	92,54144
02-Det. house, 10-Husb.work.class=PrivateWorker, 03-Vechicl.=2, 07-Wife:associate	11-Wife.work.class=PrivateWorker	10,61738	74,58564
02-Det. house, 10-Husb.work.class=PrivateWorker, 03-Vechicl.=2, NO	01-H. owned	15,10028	82,40343
02-Det. house, 10-Husb.work.class=PrivateWorker, 03-Vechicl.=2, NO	11-Wife.work.class=PrivateWorker	14,31380	78,11159
02-Det. house, 10-Husb.work.class=PrivateWorker, 06-Husb.:associate, 07-Wife:associate	01-H. owned	9,39835	94,84127
02-Det. house, 10-Husb.work.class=PrivateWorker, 07-Wife:associate, NO	01-H. owned	8,33661	88,33333
02-Det. house, 11-Wife.work.class=PrivateWorker, YES, 09-Wife:West Europe	01-H. owned	9,79158	90,21739
02-Det. house, 11-Wife.work.class=PrivateWorker, YES, 09-Wife:West Europe	08-Husb.:West Europe	8,06134	74,27536
02-Det. house, 11-Wife.work.class=PrivateWorker, YES, 09-Wife:West Europe	10-Husb.work.class=PrivateWorker	8,88714	81,88406
02-Det. house, 11-Wife.work.class=PrivateWorker, YES, 09-Wife:West Europe	03-Vechicl.=2	8,06134	74,27536
02-Det. house, 11-Wife.work.class=PrivateWorker, YES, 03-Vechicl.=2	01-H. owned	14,19583	90,02494
02-Det. house, 11-Wife.work.class=PrivateWorker, YES, 03-Vechicl.=2	10-Husb.work.class=PrivateWorker	12,54424	79,55112
02-Det. house, 11-Wife.work.class=PrivateWorker, YES, 06-Husb.:associate	01-H. owned	7,86473	93,89671
02-Det. house, 11-Wife.work.class=PrivateWorker, YES, 07-Wife:associate	01-H. owned	8,41526	94,69027
02-Det. house, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2	01-H. owned	14,74636	85,61644
02-Det. house, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2	08-Husb.:West Europe	12,38694	71,91781
02-Det. house, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2	10-Husb.work.class=PrivateWorker	14,15651	82,19178
02-Det. house, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, 06-Husb.:associate	01-H. owned	8,41526	93,44978
02-Det. house, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, 07-Wife:associate	01-H. owned	9,04444	90,55118
02-Det. house, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, 07-Wife:associate	10-Husb.work.class=PrivateWorker	8,25796	82,67717
02-Det. house, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, NO	01-H. owned	11,36453	82,10227
02-Det. house, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, NO	10-Husb.work.class=PrivateWorker	10,73535	77,55682
02-Det. house, 11-Wife.work.class=PrivateWorker, 03-Vechicl.=2, 06-Husb.:associate	01-H. owned	11,01062	90,61489
02-Det. house, 11-Wife.work.class=PrivateWorker, 03-Vechicl.=2, 06-Husb.:associate	10-Husb.work.class=PrivateWorker	9,79158	80,58252
02-Det. house, 11-Wife.work.class=PrivateWorker, 03-Vechicl.=2, 07-Wife:associate	01-H. owned	11,91506	92,09726
02-Det. house, 11-Wife.work.class=PrivateWorker, 03-Vechicl.=2, 07-Wife:associate	10-Husb.work.class=PrivateWorker	10,61738	82,06687
02-Det. house, 11-Wife.work.class=PrivateWorker, 03-Vechicl.=2, NO	01-H. owned	14,54974	82,03991
02-Det. house, 11-Wife.work.class=PrivateWorker, 03-Vechicl.=2, NO	10-Husb.work.class=PrivateWorker	14,31380	80,70953
02-Det. house, 11-Wife.work.class=PrivateWorker, 06-Husb.:associate, 07-Wife:associate	01-H. owned	9,08376	95,45455
02-Det. house, 11-Wife.work.class=PrivateWorker, 07-Wife:associate, NO	01-H. owned	8,13999	87,71186
02-Det. house, YES, 09-Wife:West Europe, 03-Vechicl.=2	01-H. owned	10,06685	88,58131
02-Det. house, YES, 09-Wife:West Europe, 03-Vechicl.=2	08-Husb.:West Europe	8,49390	74,74048
02-Det. house, YES, 09-Wife:West Europe, 03-Vechicl.=2	10-Husb.work.class=PrivateWorker	9,16241	80,62284
02-Det. house, YES, 09-Wife:West Europe, 03-Vechicl.=2	11-Wife.work.class=PrivateWorker	8,06134	70,93426
02-Det. house, YES, 03-Vechicl.=2, 07-Wife:associate	01-H. owned	8,25796	94,17040
02-Det. house, 09-Wife:West Europe, 03-Vechicl.=2, 06-Husb.:associate	01-H. owned	8,72985	91,73554
02-Det. house, 09-Wife:West Europe, 03-Vechicl.=2, 07-Wife:associate	01-H. owned	9,20173	90,34749
02-Det. house, 09-Wife:West Europe, 03-Vechicl.=2, 07-Wife:associate	10-Husb.work.class=PrivateWorker	8,13999	79,92278
02-Det. house, 09-Wife:West Europe, 03-Vechicl.=2, NO	01-H. owned	10,69603	82,42424
02-Det. house, 09-Wife:West Europe, 03-Vechicl.=2, NO	08-Husb.:West Europe	9,28038	71,51515
02-Det. house, 09-Wife:West Europe, 03-Vechicl.=2, NO	10-Husb.work.class=PrivateWorker	9,39835	72,42424
02-Det. house, 09-Wife:West Europe, 03-Vechicl.=2, NO	11-Wife.work.class=PrivateWorker	9,16241	70,60606
02-Det. house, 03-Vechicl.=2, 06-Husb.:associate, 07-Wife:associate	01-H. owned	9,16241	94,71545
02-Det. house, 03-Vechicl.=2, 06-Husb.:associate, NO	01-H. owned	8,21864	89,31624
02-Det. house, 03-Vechicl.=2, 07-Wife:associate, NO	01-H. owned	8,88714	88,62745
08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, YES	01-H. owned	9,12308	83,75451
08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, YES	02-Det. house	9,24105	84,83755
08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, YES	03-Vechicl.=2	8,25796	75,81227
08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe	01-H. owned	13,88124	73,38877
08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe	02-Det. house	14,27448	75,46778
08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 03-Vechicl.=2	01-H. owned	13,92057	73,90397
08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 03-Vechicl.=2	02-Det. house	14,35313	76,20042
08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 06-Husb.:associate	01-H. owned	7,98270	82,52033
08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 07-Wife:associate	01-H. owned	8,84782	78,39721
08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 07-Wife:associate	02-Det. house	8,33661	73,86760
08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 07-Wife:associate	09-Wife:West Europe	8,21864	72,82230
08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 07-Wife:associate	03-Vechicl.=2	8,06134	71,42857
08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, YES, 09-Wife:West Europe	01-H. owned	8,80849	84,84848
08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, YES, 09-Wife:West Europe	02-Det. house	8,96579	86,36364
08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, YES, 09-Wife:West Europe	03-Vechicl.=2	7,90405	76,13636
08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, YES, 03-Vechicl.=2	01-H. owned	9,43767	84,80565
08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, YES, 03-Vechicl.=2	02-Det. house	9,35902	84,09894
08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, YES, 03-Vechicl.=2	11-Wife.work.class=PrivateWorker	8,25796	74,20495
08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, YES, 03-Vechicl.=2	09-Wife:West Europe	7,90405	71,02473
08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2	01-H. owned	12,97680	75,17084
08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2	02-Det. house	13,40936	77,67654
08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2	11-Wife.work.class=PrivateWorker	13,05545	75,62642
08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe, 06-Husb.:associate	01-H. owned	7,98270	83,88430
08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe, 07-Wife:associate	01-H. owned	8,57255	78,13620
08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe, 07-Wife:associate	02-Det. house	8,37593	76,34409
08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe, 07-Wife:associate	11-Wife.work.class=PrivateWorker	8,21864	74,91039
08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe, NO	11-Wife.work.class=PrivateWorker	11,12859	76,48649
08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 03-Vechicl.=2, 06-Husb.:associate	01-H. owned	8,25796	84,67742
08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 03-Vechicl.=2, 06-Husb.:associate	02-Det. house	7,90405	81,04839
08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 03-Vechicl.=2, 07-Wife:associate	01-H. owned	8,69052	81,54982
08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 03-Vechicl.=2, 07-Wife:associate	02-Det. house	8,17932	76,75277
